Rooms, 100, 1, 30, 661, 150.0, 195.0
RoomsSA, 100, 1, 30, 289, 143.0, 914.0
RoomsGreedy, 100, 1, 30, 32, 58.0, 95.0
Rooms, 200, 1, 30, 665, 345.0, 346.0
RoomsSA, 200, 1, 30, 315, 309.0, 1379.0
RoomsGreedy, 200, 1, 30, 68, 115.0, 197.0
Rooms, 300, 1, 30, 1113, 564.0, 486.0
RoomsSA, 300, 1, 30, 245, 483.0, 1018.0
RoomsGreedy, 300, 1, 30, 177, 156.0, 295.0
Rooms, 400, 1, 30, 691, 808.0, 492.0
RoomsSA, 400, 1, 30, 385, 737.0, 1389.0
RoomsGreedy, 400, 1, 30, 294, 208.0, 398.0
Rooms, 500, 1, 30, 724, 922.0, 782.0
RoomsSA, 500, 1, 30, 355, 887.0, 1050.0
RoomsGreedy, 500, 1, 30, 385, 256.0, 498.0
Rooms, 600, 1, 30, 731, 1193.0, 553.0
RoomsSA, 600, 1, 30, 398, 1028.0, 1578.0
RoomsGreedy, 600, 1, 30, 461, 308.0, 596.0
Rooms, 700, 1, 30, 770, 1363.0, 654.0
RoomsSA, 700, 1, 30, 480, 1230.0, 2098.0
RoomsGreedy, 700, 1, 30, 833, 357.0, 696.0
Rooms, 800, 1, 30, 767, 1476.0, 841.0
RoomsSA, 800, 1, 30, 384, 1406.0, 1449.0
RoomsGreedy, 800, 1, 30, 653, 418.0, 799.0
Rooms, 900, 1, 30, 771, 1694.0, 942.0
RoomsSA, 900, 1, 30, 415, 1578.0, 1825.0
RoomsGreedy, 900, 1, 30, 806, 466.0, 898.0
Rooms, 1000, 1, 30, 812, 1960.0, 800.0
RoomsSA, 1000, 1, 30, 475, 1758.0, 2218.0
RoomsGreedy, 1000, 1, 30, 994, 511.0, 994.0
Rooms, 1100, 1, 30, 838, 2181.0, 1238.0
RoomsSA, 1100, 1, 30, 529, 2047.0, 2149.0
RoomsGreedy, 1100, 1, 30, 1245, 558.0, 1099.0
Rooms, 1200, 1, 30, 840, 2423.0, 964.0
RoomsSA, 1200, 1, 30, 597, 2188.0, 2101.0
RoomsGreedy, 1200, 1, 30, 1580, 608.0, 1195.0
Rooms, 1300, 1, 30, 852, 2452.0, 1455.0
RoomsSA, 1300, 1, 30, 499, 2280.0, 2184.0
RoomsGreedy, 1300, 1, 30, 2132, 660.0, 1298.0
Rooms, 1400, 1, 30, 923, 2607.0, 1788.0
RoomsSA, 1400, 1, 30, 459, 2587.0, 1810.0
RoomsGreedy, 1400, 1, 30, 2328, 712.0, 1399.0
Rooms, 1500, 1, 30, 901, 2998.0, 1265.0
RoomsSA, 1500, 1, 30, 511, 2944.0, 1154.0
RoomsGreedy, 1500, 1, 30, 2216, 764.0, 1497.0
Rooms, 1600, 1, 30, 927, 3093.0, 1392.0
RoomsSA, 1600, 1, 30, 615, 2834.0, 3158.0
RoomsGreedy, 1600, 1, 30, 3062, 806.0, 1597.0
Rooms, 1700, 1, 30, 1270, 3217.0, 1459.0
