SORRB, 1, 50, 469, 20, 1.400000
SORRB, 1, 100, 1750, 20, 1.400000
SORRB, 1, 150, 1993, 20, 1.400000
SORRB, 1, 200, 3404, 20, 1.400000
SORRB, 1, 250, 5294, 20, 1.400000
SORRB, 1, 300, 7580, 20, 1.400000
SORRB, 1, 350, 10656, 20, 1.400000
SORRB, 1, 400, 13415, 20, 1.400000
SORRB, 1, 450, 16945, 20, 1.400000
SORRB, 1, 500, 21025, 20, 1.400000
SORRB, 1, 550, 26193, 20, 1.400000
SORRB, 1, 600, 30069, 20, 1.400000
SORRB, 1, 650, 35280, 20, 1.400000
SORRB, 1, 700, 40830, 20, 1.400000
SORRB, 1, 750, 48541, 20, 1.400000
SORRB, 1, 800, 53317, 20, 1.400000
SORRB, 1, 850, 60314, 20, 1.400000
SORRB, 1, 900, 67455, 20, 1.400000
SORRB, 1, 950, 77770, 20, 1.400000
SORRB, 1, 1000, 83273, 20, 1.400000
SORRB, 2, 50, 445, 20, 1.400000
SORRB, 2, 100, 1140, 20, 1.400000
SORRB, 2, 150, 1250, 20, 1.400000
SORRB, 2, 200, 1992, 20, 1.400000
SORRB, 2, 250, 3043, 20, 1.400000
SORRB, 2, 300, 4244, 20, 1.400000
SORRB, 2, 350, 5821, 20, 1.400000
SORRB, 2, 400, 7438, 20, 1.400000
SORRB, 2, 450, 9310, 20, 1.400000
SORRB, 2, 500, 11415, 20, 1.400000
SORRB, 2, 550, 14378, 20, 1.400000
SORRB, 2, 600, 16255, 20, 1.400000
SORRB, 2, 650, 19107, 20, 1.400000
SORRB, 2, 700, 22038, 20, 1.400000
SORRB, 2, 750, 25713, 20, 1.400000
SORRB, 2, 800, 28720, 20, 1.400000
SORRB, 2, 850, 32672, 20, 1.400000
SORRB, 2, 900, 36267, 20, 1.400000
SORRB, 2, 950, 37725, 20, 1.400000
SORRB, 2, 1000, 41121, 20, 1.400000
SORRB, 4, 50, 249, 20, 1.400000
SORRB, 4, 100, 402, 20, 1.400000
SORRB, 4, 150, 931, 20, 1.400000
SORRB, 4, 200, 1085, 20, 1.400000
SORRB, 4, 250, 1704, 20, 1.400000
SORRB, 4, 300, 2255, 20, 1.400000
SORRB, 4, 350, 3031, 20, 1.400000
SORRB, 4, 400, 3809, 20, 1.400000
SORRB, 4, 450, 4762, 20, 1.400000
SORRB, 4, 500, 5809, 20, 1.400000
SORRB, 4, 550, 7151, 20, 1.400000
SORRB, 4, 600, 8256, 20, 1.400000
SORRB, 4, 650, 9653, 20, 1.400000
SORRB, 4, 700, 11187, 20, 1.400000
SORRB, 4, 750, 13007, 20, 1.400000
SORRB, 4, 800, 14494, 20, 1.400000
SORRB, 4, 850, 16354, 20, 1.400000
SORRB, 4, 900, 18235, 20, 1.400000
SORRB, 4, 950, 20755, 20, 1.400000
SORRB, 4, 1000, 22519, 20, 1.400000
SORRB, 8, 50, 360, 20, 1.400000
SORRB, 8, 100, 430, 20, 1.400000
SORRB, 8, 150, 565, 20, 1.400000
SORRB, 8, 200, 854, 20, 1.400000
SORRB, 8, 250, 1538, 20, 1.400000
SORRB, 8, 300, 1320, 20, 1.400000
SORRB, 8, 350, 1713, 20, 1.400000
SORRB, 8, 400, 2192, 20, 1.400000
SORRB, 8, 450, 2634, 20, 1.400000
SORRB, 8, 500, 3198, 20, 1.400000
SORRB, 8, 550, 3831, 20, 1.400000
SORRB, 8, 600, 4407, 20, 1.400000
SORRB, 8, 650, 5077, 20, 1.400000
SORRB, 8, 700, 5837, 20, 1.400000
SORRB, 8, 750, 6775, 20, 1.400000
SORRB, 8, 800, 7548, 20, 1.400000
SORRB, 8, 850, 8494, 20, 1.400000
SORRB, 8, 900, 9435, 20, 1.400000
SORRB, 8, 950, 10687, 20, 1.400000
SORRB, 8, 1000, 11602, 20, 1.400000
SORRB, 16, 50, 559, 20, 1.400000
SORRB, 16, 100, 581, 20, 1.400000
SORRB, 16, 150, 613, 20, 1.400000
SORRB, 16, 200, 714, 20, 1.400000
SORRB, 16, 250, 844, 20, 1.400000
SORRB, 16, 300, 1040, 20, 1.400000
SORRB, 16, 350, 1352, 20, 1.400000
SORRB, 16, 400, 1823, 20, 1.400000
SORRB, 16, 450, 2440, 20, 1.400000
SORRB, 16, 500, 2951, 20, 1.400000
SORRB, 16, 550, 2448, 20, 1.400000
SORRB, 16, 600, 2819, 20, 1.400000
SORRB, 16, 650, 3198, 20, 1.400000
SORRB, 16, 700, 3581, 20, 1.400000
SORRB, 16, 750, 4184, 20, 1.400000
SORRB, 16, 800, 4525, 20, 1.400000
SORRB, 16, 850, 5073, 20, 1.400000
SORRB, 16, 900, 5537, 20, 1.400000
SORRB, 16, 950, 6089, 20, 1.400000
SORRB, 16, 1000, 6719, 20, 1.400000
SORRB, 32, 50, 980, 20, 1.400000
SORRB, 32, 100, 1089, 20, 1.400000
SORRB, 32, 150, 1062, 20, 1.400000
SORRB, 32, 200, 1243, 20, 1.400000
SORRB, 32, 250, 1564, 20, 1.400000
SORRB, 32, 300, 1926, 20, 1.400000
SORRB, 32, 350, 1763, 20, 1.400000
SORRB, 32, 400, 2233, 20, 1.400000
SORRB, 32, 450, 2218, 20, 1.400000
SORRB, 32, 500, 2662, 20, 1.400000
SORRB, 32, 550, 3121, 20, 1.400000
SORRB, 32, 600, 3398, 20, 1.400000
SORRB, 32, 650, 3784, 20, 1.400000
SORRB, 32, 700, 4174, 20, 1.400000
SORRB, 32, 750, 4705, 20, 1.400000
SORRB, 32, 800, 4974, 20, 1.400000
SORRB, 32, 850, 5699, 20, 1.400000
SORRB, 32, 900, 6062, 20, 1.400000
SORRB, 32, 950, 6945, 20, 1.400000
SORRB, 32, 1000, 7611, 20, 1.400000
