SORRB, 1, 50, 1521, 99, -1.000000
SORRB, 1, 100, 12810, 210, -1.000000
SORRB, 1, 150, 45275, 325, -1.000000
SORRB, 1, 200, 108124, 447, -1.000000
SORRB, 1, 250, 217673, 576, -1.000000
SORRB, 1, 300, 384108, 705, -1.000000
SORRB, 1, 350, 347460, 846, -1.000000
SORRB, 1, 400, 502517, 984, -1.000000
SORRB, 1, 450, 720323, 1115, -1.000000
SORRB, 1, 500, 1014744, 1258, -1.000000
SORRB, 2, 50, 1013, 99, -1.000000
SORRB, 2, 100, 7071, 210, -1.000000
SORRB, 2, 150, 23960, 325, -1.000000
SORRB, 2, 200, 56556, 447, -1.000000
SORRB, 2, 250, 112312, 576, -1.000000
SORRB, 2, 300, 197176, 705, -1.000000
SORRB, 2, 350, 321196, 846, -1.000000
SORRB, 2, 400, 484009, 984, -1.000000
SORRB, 2, 450, 695678, 1115, -1.000000
SORRB, 2, 500, 961909, 1258, -1.000000
SORRB, 4, 50, 1213, 99, -1.000000
SORRB, 4, 100, 4231, 210, -1.000000
SORRB, 4, 150, 13034, 325, -1.000000
SORRB, 4, 200, 29365, 447, -1.000000
SORRB, 4, 250, 57791, 576, -1.000000
SORRB, 4, 300, 100314, 705, -1.000000
SORRB, 4, 350, 165996, 846, -1.000000
SORRB, 4, 400, 246382, 984, -1.000000
SORRB, 4, 450, 352714, 1115, -1.000000
SORRB, 4, 500, 489572, 1258, -1.000000
SORRB, 8, 50, 1642, 99, -1.000000
SORRB, 8, 100, 5109, 210, -1.000000
SORRB, 8, 150, 11370, 325, -1.000000
SORRB, 8, 200, 21314, 447, -1.000000
SORRB, 8, 250, 37931, 576, -1.000000
SORRB, 8, 300, 62523, 705, -1.000000
SORRB, 8, 350, 97532, 846, -1.000000
SORRB, 8, 400, 140990, 984, -1.000000
SORRB, 8, 450, 196732, 1115, -1.000000
SORRB, 8, 500, 268074, 1258, -1.000000
SORRB, 16, 50, 2525, 99, -1.000000
SORRB, 16, 100, 5578, 210, -1.000000
SORRB, 16, 150, 10208, 325, -1.000000
SORRB, 16, 200, 16875, 447, -1.000000
SORRB, 16, 250, 342840, 576, -1.000000
SORRB, 16, 300, 42229, 705, -1.000000
SORRB, 16, 350, 60074, 846, -1.000000
SORRB, 16, 400, 88283, 984, -1.000000
SORRB, 16, 450, 117371, 1115, -1.000000
SORRB, 16, 500, 4807441, 1258, -1.000000
SORRB, 32, 50, 2783854, 99, -1.000000
SORRB, 32, 100, 5486758, 210, -1.000000
SORRB, 32, 150, 8653010, 325, -1.000000
SORRB, 32, 200, 12532071, 447, -1.000000
SORRB, 32, 250, 5953982, 576, -1.000000
SORRB, 32, 300, 45089, 705, -1.000000
SORRB, 32, 350, 18127006, 846, -1.000000
SORRB, 32, 400, 88371, 984, -1.000000
SORRB, 32, 450, 109376, 1115, -1.000000
SORRB, 32, 500, 147627, 1258, -1.000000
