Rooms, 100, 1, 30, 663, 150.0, 245.0
RoomsSA, 100, 1, 30, 205, 143.0, 324.0
RoomsGreedy, 100, 1, 30, 39, 58.0, 95.0
Rooms, 200, 1, 30, 684, 335.0, 604.0
RoomsSA, 200, 1, 30, 192, 342.0, 451.0
RoomsGreedy, 200, 1, 30, 97, 115.0, 197.0
Rooms, 300, 1, 30, 704, 563.0, 608.0
RoomsSA, 300, 1, 30, 233, 557.0, 608.0
RoomsGreedy, 300, 1, 30, 179, 156.0, 295.0
Rooms, 400, 1, 30, 749, 755.0, 1016.0
RoomsSA, 400, 1, 30, 259, 757.0, 1016.0
RoomsGreedy, 400, 1, 30, 230, 208.0, 398.0
Rooms, 500, 1, 30, 720, 895.0, 1009.0
RoomsSA, 500, 1, 30, 304, 898.0, 1009.0
RoomsGreedy, 500, 1, 30, 440, 256.0, 498.0
Rooms, 600, 1, 30, 1199, 1121.0, 1265.0
RoomsSA, 600, 1, 30, 232, 1112.0, 1441.0
RoomsGreedy, 600, 1, 30, 601, 308.0, 596.0
Rooms, 700, 1, 30, 817, 1274.0, 1379.0
RoomsSA, 700, 1, 30, 237, 1240.0, 1156.0
RoomsGreedy, 700, 1, 30, 512, 357.0, 696.0
Rooms, 800, 1, 30, 744, 1503.0, 1069.0
RoomsSA, 800, 1, 30, 242, 1412.0, 1555.0
RoomsGreedy, 800, 1, 30, 651, 418.0, 799.0
Rooms, 900, 1, 30, 807, 1621.0, 1503.0
RoomsSA, 900, 1, 30, 263, 1644.0, 1204.0
RoomsGreedy, 900, 1, 30, 933, 466.0, 898.0
Rooms, 1000, 1, 30, 816, 1870.0, 1257.0
RoomsSA, 1000, 1, 30, 418, 1803.0, 1748.0
RoomsGreedy, 1000, 1, 30, 993, 511.0, 994.0
Rooms, 1100, 1, 30, 821, 1998.0, 1491.0
RoomsSA, 1100, 1, 30, 439, 2103.0, 1843.0
RoomsGreedy, 1100, 1, 30, 1319, 558.0, 1099.0
Rooms, 1200, 1, 30, 1046, 2237.0, 1933.0
RoomsSA, 1200, 1, 30, 527, 2234.0, 1933.0
RoomsGreedy, 1200, 1, 30, 1887, 608.0, 1195.0
Rooms, 1300, 1, 30, 934, 2312.0, 2233.0
RoomsSA, 1300, 1, 30, 382, 2322.0, 2233.0
RoomsGreedy, 1300, 1, 30, 1611, 660.0, 1298.0
Rooms, 1400, 1, 30, 1071, 2520.0, 2342.0
RoomsSA, 1400, 1, 30, 637, 2563.0, 2232.0
RoomsGreedy, 1400, 1, 30, 2192, 712.0, 1399.0
Rooms, 1500, 1, 30, 947, 2738.0, 2129.0
RoomsSA, 1500, 1, 30, 497, 2753.0, 2129.0
RoomsGreedy, 1500, 1, 30, 2155, 764.0, 1497.0
Rooms, 1600, 1, 30, 978, 2919.0, 2309.0
RoomsSA, 1600, 1, 30, 515, 2914.0, 2309.0
RoomsGreedy, 1600, 1, 30, 2416, 806.0, 1597.0
Rooms, 1700, 1, 30, 985, 3025.0, 2464.0
RoomsSA, 1700, 1, 30, 483, 3245.0, 1823.0
RoomsGreedy, 1700, 1, 30, 3097, 861.0, 1697.0
Rooms, 1800, 1, 30, 1015, 3349.0, 2246.0
RoomsSA, 1800, 1, 30, 673, 3211.0, 3194.0
RoomsGreedy, 1800, 1, 30, 3443, 916.0, 1797.0
Rooms, 1900, 1, 30, 1145, 3493.0, 3549.0
RoomsSA, 1900, 1, 30, 584, 3489.0, 3549.0
RoomsGreedy, 1900, 1, 30, 3780, 961.0, 1896.0
Rooms, 2000, 1, 30, 1088, 3754.0, 2691.0
RoomsSA, 2000, 1, 30, 469, 3871.0, 1827.0
RoomsGreedy, 2000, 1, 30, 4161, 1007.0, 1998.0
Rooms, 2100, 1, 30, 1134, 3999.0, 2841.0
RoomsSA, 2100, 1, 30, 583, 3828.0, 3435.0
RoomsGreedy, 2100, 1, 30, 4241, 1069.0, 2097.0
Rooms, 2200, 1, 30, 1152, 4186.0, 2623.0
RoomsSA, 2200, 1, 30, 818, 4184.0, 2623.0
RoomsGreedy, 2200, 1, 30, 4370, 1108.0, 2193.0
Rooms, 2300, 1, 30, 1208, 4295.0, 3235.0
RoomsSA, 2300, 1, 30, 829, 4293.0, 2753.0
RoomsGreedy, 2300, 1, 30, 4704, 1162.0, 2295.0
Rooms, 2400, 1, 30, 1240, 4428.0, 3390.0
RoomsSA, 2400, 1, 30, 814, 4539.0, 3168.0
RoomsGreedy, 2400, 1, 30, 5567, 1209.0, 2395.0
Rooms, 2500, 1, 30, 1239, 4712.0, 2886.0
RoomsSA, 2500, 1, 30, 1071, 4458.0, 3770.0
RoomsGreedy, 2500, 1, 30, 5927, 1258.0, 2497.0
Rooms, 2600, 1, 30, 1293, 4789.0, 3081.0
RoomsSA, 2600, 1, 30, 989, 5017.0, 2916.0
RoomsGreedy, 2600, 1, 30, 6227, 1313.0, 2595.0
Rooms, 2700, 1, 30, 1345, 5142.0, 2806.0
RoomsSA, 2700, 1, 30, 763, 5175.0, 3699.0
RoomsGreedy, 2700, 1, 30, 6290, 1372.0, 2691.0
Rooms, 2800, 1, 30, 1873, 5133.0, 3754.0
RoomsSA, 2800, 1, 30, 959, 5366.0, 2632.0
RoomsGreedy, 2800, 1, 30, 6846, 1406.0, 2799.0
Rooms, 2900, 1, 30, 1442, 5457.0, 3672.0
RoomsSA, 2900, 1, 30, 788, 5500.0, 3487.0
RoomsGreedy, 2900, 1, 30, 7082, 1460.0, 2892.0
Rooms, 3000, 1, 30, 1536, 5614.0, 4470.0
RoomsSA, 3000, 1, 30, 1153, 5645.0, 4366.0
RoomsGreedy, 3000, 1, 30, 7832, 1508.0, 2998.0
Rooms, 3100, 1, 30, 1675, 5600.0, 5541.0
RoomsSA, 3100, 1, 30, 1062, 5754.0, 4437.0
RoomsGreedy, 3100, 1, 30, 8127, 1554.0, 3098.0
Rooms, 3200, 1, 30, 2032, 5936.0, 4075.0
RoomsSA, 3200, 1, 30, 979, 5869.0, 4617.0
RoomsGreedy, 3200, 1, 30, 8761, 1614.0, 3197.0
Rooms, 3300, 1, 30, 1576, 6147.0, 3834.0
RoomsSA, 3300, 1, 30, 1354, 5971.0, 5293.0
RoomsGreedy, 3300, 1, 30, 8802, 1665.0, 3297.0
Rooms, 3400, 1, 30, 1758, 6180.0, 5259.0
RoomsSA, 3400, 1, 30, 1339, 6219.0, 5102.0
RoomsGreedy, 3400, 1, 30, 9553, 1712.0, 3399.0
Rooms, 3500, 1, 30, 1794, 6411.0, 5469.0
RoomsSA, 3500, 1, 30, 1349, 6650.0, 4100.0
RoomsGreedy, 3500, 1, 30, 10248, 1760.0, 3497.0
Rooms, 3600, 1, 30, 1843, 6771.0, 5765.0
RoomsSA, 3600, 1, 30, 1364, 6681.0, 5140.0
RoomsGreedy, 3600, 1, 30, 10429, 1812.0, 3597.0
Rooms, 3700, 1, 30, 1918, 6835.0, 6221.0
RoomsSA, 3700, 1, 30, 1223, 6865.0, 4721.0
RoomsGreedy, 3700, 1, 30, 11302, 1854.0, 3695.0
Rooms, 3800, 1, 30, 1781, 6851.0, 4470.0
RoomsSA, 3800, 1, 30, 1299, 6974.0, 5343.0
RoomsGreedy, 3800, 1, 30, 11711, 1915.0, 3797.0
Rooms, 3900, 1, 30, 1959, 7254.0, 5941.0
RoomsSA, 3900, 1, 30, 1315, 7400.0, 4228.0
RoomsGreedy, 3900, 1, 30, 12332, 1962.0, 3894.0
Rooms, 4000, 1, 30, 1837, 7558.0, 4824.0
RoomsSA, 4000, 1, 30, 1095, 7456.0, 4207.0
RoomsGreedy, 4000, 1, 30, 12910, 2007.0, 3996.0
Rooms, 4100, 1, 30, 1776, 7925.0, 3725.0
RoomsSA, 4100, 1, 30, 1418, 7756.0, 4709.0
RoomsGreedy, 4100, 1, 30, 13507, 2063.0, 4098.0
Rooms, 4200, 1, 30, 1834, 8111.0, 4209.0
RoomsSA, 4200, 1, 30, 1651, 7795.0, 6264.0
RoomsGreedy, 4200, 1, 30, 13687, 2104.0, 4197.0
Rooms, 4300, 1, 30, 2045, 7968.0, 5545.0
RoomsSA, 4300, 1, 30, 2121, 7742.0, 7535.0
RoomsGreedy, 4300, 1, 30, 14666, 2159.0, 4299.0
Rooms, 4400, 1, 30, 2139, 8095.0, 6257.0
RoomsSA, 4400, 1, 30, 1970, 8283.0, 6458.0
RoomsGreedy, 4400, 1, 30, 15449, 2209.0, 4398.0
Rooms, 4500, 1, 30, 2202, 8340.0, 6576.0
RoomsSA, 4500, 1, 30, 1831, 8665.0, 5370.0
RoomsGreedy, 4500, 1, 30, 15857, 2256.0, 4495.0
Rooms, 4600, 1, 30, 2105, 8551.0, 5496.0
RoomsSA, 4600, 1, 30, 1983, 8444.0, 5862.0
RoomsGreedy, 4600, 1, 30, 16756, 2308.0, 4598.0
Rooms, 4700, 1, 30, 2135, 8976.0, 5543.0
RoomsSA, 4700, 1, 30, 1558, 9046.0, 4759.0
RoomsGreedy, 4700, 1, 30, 16962, 2356.0, 4697.0
Rooms, 4800, 1, 30, 2192, 8888.0, 5928.0
RoomsSA, 4800, 1, 30, 1444, 9151.0, 5654.0
RoomsGreedy, 4800, 1, 30, 17573, 2401.0, 4796.0
Rooms, 4900, 1, 30, 2399, 8894.0, 7418.0
RoomsSA, 4900, 1, 30, 1510, 9237.0, 6049.0
RoomsGreedy, 4900, 1, 30, 18515, 2459.0, 4893.0
Rooms, 5000, 1, 30, 2168, 9505.0, 5260.0
RoomsSA, 5000, 1, 30, 2292, 9252.0, 7114.0
RoomsGreedy, 5000, 1, 30, 19549, 2516.0, 4995.0
Rooms, 5100, 1, 30, 2302, 9468.0, 6036.0
RoomsSA, 5100, 1, 30, 2039, 9489.0, 7046.0
RoomsGreedy, 5100, 1, 30, 19934, 2563.0, 5093.0
Rooms, 5200, 1, 30, 3008, 9574.0, 8022.0
RoomsSA, 5200, 1, 30, 2296, 9601.0, 6886.0
RoomsGreedy, 5200, 1, 30, 20658, 2612.0, 5191.0
Rooms, 5300, 1, 30, 2492, 9785.0, 7262.0
RoomsSA, 5300, 1, 30, 2317, 9639.0, 8602.0
RoomsGreedy, 5300, 1, 30, 21653, 2661.0, 5297.0
Rooms, 5400, 1, 30, 2403, 10266.0, 6234.0
RoomsSA, 5400, 1, 30, 1788, 10136.0, 5817.0
