Rooms, 100, 1, 20, 379, 150.0, 245.0
RoomsSA, 100, 1, 20, 400, 142.0, 3026.0
RoomsGreedy, 100, 1, 20, 31, 58.0, 95.0
Rooms, 200, 1, 20, 430, 335.0, 604.0
RoomsSA, 200, 1, 20, 838, 308.0, 8086.0
RoomsGreedy, 200, 1, 20, 71, 115.0, 197.0
Rooms, 300, 1, 20, 460, 563.0, 608.0
RoomsSA, 300, 1, 20, 420, 503.0, 3038.0
RoomsGreedy, 300, 1, 20, 122, 156.0, 295.0
Rooms, 400, 1, 20, 496, 755.0, 1016.0
RoomsSA, 400, 1, 20, 771, 734.0, 5030.0
RoomsGreedy, 400, 1, 20, 193, 208.0, 398.0
Rooms, 500, 1, 20, 508, 895.0, 1009.0
RoomsSA, 500, 1, 20, 303, 880.0, 1268.0
RoomsGreedy, 500, 1, 20, 284, 256.0, 498.0
Rooms, 600, 1, 20, 537, 1121.0, 1265.0
RoomsSA, 600, 1, 20, 1397, 1052.0, 15097.0
RoomsGreedy, 600, 1, 20, 389, 308.0, 596.0
Rooms, 700, 1, 20, 532, 1274.0, 1379.0
RoomsSA, 700, 1, 20, 564, 1226.0, 3474.0
RoomsGreedy, 700, 1, 20, 673, 357.0, 696.0
Rooms, 800, 1, 20, 565, 1503.0, 1069.0
RoomsSA, 800, 1, 20, 1030, 1414.0, 8557.0
RoomsGreedy, 800, 1, 20, 655, 418.0, 799.0
Rooms, 900, 1, 20, 577, 1621.0, 1503.0
RoomsSA, 900, 1, 20, 585, 1530.0, 3690.0
RoomsGreedy, 900, 1, 20, 1183, 466.0, 898.0
Rooms, 1000, 1, 20, 561, 1870.0, 1257.0
RoomsSA, 1000, 1, 20, 575, 1748.0, 2728.0
RoomsGreedy, 1000, 1, 20, 1113, 511.0, 994.0
Rooms, 1100, 1, 20, 618, 1998.0, 1491.0
RoomsSA, 1100, 1, 20, 1070, 1891.0, 7716.0
RoomsGreedy, 1100, 1, 20, 1497, 558.0, 1099.0
Rooms, 1200, 1, 20, 656, 2242.0, 2199.0
RoomsSA, 1200, 1, 20, 993, 2120.0, 4955.0
RoomsGreedy, 1200, 1, 20, 1388, 608.0, 1195.0
Rooms, 1300, 1, 20, 671, 2312.0, 2233.0
RoomsSA, 1300, 1, 20, 889, 2215.0, 4657.0
RoomsGreedy, 1300, 1, 20, 1618, 660.0, 1298.0
Rooms, 1400, 1, 20, 719, 2520.0, 2342.0
RoomsSA, 1400, 1, 20, 741, 2421.0, 3625.0
RoomsGreedy, 1400, 1, 20, 2301, 712.0, 1399.0
Rooms, 1500, 1, 20, 646, 2738.0, 2129.0
RoomsSA, 1500, 1, 20, 842, 2556.0, 4631.0
RoomsGreedy, 1500, 1, 20, 1721, 764.0, 1497.0
Rooms, 1600, 1, 20, 701, 2958.0, 2083.0
RoomsSA, 1600, 1, 20, 1026, 2738.0, 6342.0
RoomsGreedy, 1600, 1, 20, 2752, 806.0, 1597.0
Rooms, 1700, 1, 20, 776, 3025.0, 2464.0
RoomsSA, 1700, 1, 20, 890, 2965.0, 4460.0
RoomsGreedy, 1700, 1, 20, 3478, 861.0, 1697.0
Rooms, 1800, 1, 20, 788, 3349.0, 2246.0
RoomsSA, 1800, 1, 20, 870, 3092.0, 4591.0
RoomsGreedy, 1800, 1, 20, 3561, 916.0, 1797.0
Rooms, 1900, 1, 20, 808, 3472.0, 2354.0
RoomsSA, 1900, 1, 20, 1117, 3208.0, 6174.0
RoomsGreedy, 1900, 1, 20, 3611, 961.0, 1896.0
Rooms, 2000, 1, 20, 780, 3868.0, 1827.0
RoomsSA, 2000, 1, 20, 1049, 3499.0, 5600.0
RoomsGreedy, 2000, 1, 20, 4119, 1007.0, 1998.0
Rooms, 2100, 1, 20, 1347, 3999.0, 2841.0
RoomsSA, 2100, 1, 20, 1497, 3702.0, 9980.0
RoomsGreedy, 2100, 1, 20, 4561, 1069.0, 2097.0
Rooms, 2200, 1, 20, 957, 3921.0, 3705.0
RoomsSA, 2200, 1, 20, 1149, 3886.0, 6210.0
RoomsGreedy, 2200, 1, 20, 4543, 1108.0, 2193.0
Rooms, 2300, 1, 20, 977, 4295.0, 3235.0
RoomsSA, 2300, 1, 20, 1383, 4058.0, 7803.0
RoomsGreedy, 2300, 1, 20, 4865, 1162.0, 2295.0
Rooms, 2400, 1, 20, 977, 4440.0, 2854.0
RoomsSA, 2400, 1, 20, 1497, 4108.0, 7415.0
RoomsGreedy, 2400, 1, 20, 5596, 1209.0, 2395.0
Rooms, 2500, 1, 20, 880, 4509.0, 3505.0
RoomsSA, 2500, 1, 20, 1414, 4239.0, 7426.0
RoomsGreedy, 2500, 1, 20, 4661, 1258.0, 2497.0
Rooms, 2600, 1, 20, 1124, 4862.0, 4045.0
RoomsSA, 2600, 1, 20, 2026, 4431.0, 11617.0
RoomsGreedy, 2600, 1, 20, 6288, 1313.0, 2595.0
Rooms, 2700, 1, 20, 1049, 5142.0, 2806.0
RoomsSA, 2700, 1, 20, 2004, 4570.0, 12098.0
RoomsGreedy, 2700, 1, 20, 6142, 1372.0, 2691.0
Rooms, 2800, 1, 20, 1189, 5133.0, 3754.0
RoomsSA, 2800, 1, 20, 1645, 4889.0, 7541.0
RoomsGreedy, 2800, 1, 20, 6557, 1406.0, 2799.0
Rooms, 2900, 1, 20, 1312, 5280.0, 4329.0
RoomsSA, 2900, 1, 20, 1896, 5035.0, 8991.0
RoomsGreedy, 2900, 1, 20, 7336, 1460.0, 2892.0
Rooms, 3000, 1, 20, 1234, 5637.0, 3968.0
RoomsSA, 3000, 1, 20, 2081, 5324.0, 10664.0
RoomsGreedy, 3000, 1, 20, 7474, 1508.0, 2998.0
Rooms, 3100, 1, 20, 1433, 5660.0, 5603.0
RoomsSA, 3100, 1, 20, 2029, 5407.0, 9454.0
RoomsGreedy, 3100, 1, 20, 8281, 1554.0, 3098.0
Rooms, 3200, 1, 20, 1315, 5936.0, 4075.0
RoomsSA, 3200, 1, 20, 2203, 5608.0, 8930.0
RoomsGreedy, 3200, 1, 20, 8592, 1614.0, 3197.0
Rooms, 3300, 1, 20, 1051, 6274.0, 3378.0
RoomsSA, 3300, 1, 20, 2153, 5707.0, 10071.0
RoomsGreedy, 3300, 1, 20, 8100, 1665.0, 3297.0
Rooms, 3400, 1, 20, 1508, 6180.0, 5259.0
RoomsSA, 3400, 1, 20, 2718, 5859.0, 14239.0
RoomsGreedy, 3400, 1, 20, 9569, 1712.0, 3399.0
Rooms, 3500, 1, 20, 1541, 6411.0, 5469.0
RoomsSA, 3500, 1, 20, 2186, 6202.0, 11193.0
RoomsGreedy, 3500, 1, 20, 10048, 1760.0, 3497.0
Rooms, 3600, 1, 20, 1623, 6771.0, 5765.0
RoomsSA, 3600, 1, 20, 2245, 6369.0, 11480.0
RoomsGreedy, 3600, 1, 20, 10683, 1812.0, 3597.0
Rooms, 3700, 1, 20, 1722, 6835.0, 6221.0
RoomsSA, 3700, 1, 20, 2571, 6388.0, 12241.0
RoomsGreedy, 3700, 1, 20, 11510, 1854.0, 3695.0
Rooms, 3800, 1, 20, 1521, 6851.0, 4470.0
RoomsSA, 3800, 1, 20, 3101, 6603.0, 15424.0
RoomsGreedy, 3800, 1, 20, 11683, 1915.0, 3797.0
Rooms, 3900, 1, 20, 1741, 7254.0, 5941.0
RoomsSA, 3900, 1, 20, 2655, 6874.0, 12382.0
RoomsGreedy, 3900, 1, 20, 12183, 1962.0, 3894.0
Rooms, 4000, 1, 20, 1609, 7558.0, 4824.0
RoomsSA, 4000, 1, 20, 3052, 6885.0, 14657.0
RoomsGreedy, 4000, 1, 20, 12842, 2007.0, 3996.0
Rooms, 4100, 1, 20, 1524, 7925.0, 3725.0
RoomsSA, 4100, 1, 20, 2667, 7307.0, 11569.0
RoomsGreedy, 4100, 1, 20, 13482, 2063.0, 4098.0
Rooms, 4200, 1, 20, 1612, 8111.0, 4209.0
RoomsSA, 4200, 1, 20, 2619, 7412.0, 12822.0
RoomsGreedy, 4200, 1, 20, 13831, 2104.0, 4197.0
Rooms, 4300, 1, 20, 1672, 8216.0, 4615.0
RoomsSA, 4300, 1, 20, 3101, 7540.0, 15576.0
RoomsGreedy, 4300, 1, 20, 14843, 2159.0, 4299.0
Rooms, 4400, 1, 20, 1883, 8095.0, 6257.0
RoomsSA, 4400, 1, 20, 2393, 7744.0, 8911.0
