Rooms, 100, 1, 20, 439, 145.0, 497.0
RoomsSA, 100, 1, 20, 1460, 142.0, 18604.0
RoomsGreedy, 100, 1, 20, 39, 58.0, 95.0
Rooms, 200, 1, 20, 469, 335.0, 704.0
RoomsSA, 200, 1, 20, 1503, 308.0, 18612.0
RoomsGreedy, 200, 1, 20, 97, 115.0, 197.0
Rooms, 300, 1, 20, 485, 543.0, 1159.0
RoomsSA, 300, 1, 20, 470, 503.0, 3138.0
RoomsGreedy, 300, 1, 20, 178, 156.0, 295.0
Rooms, 400, 1, 20, 484, 755.0, 1116.0
RoomsSA, 400, 1, 20, 2295, 734.0, 18569.0
RoomsGreedy, 400, 1, 20, 293, 208.0, 398.0
Rooms, 500, 1, 20, 509, 895.0, 1109.0
RoomsSA, 500, 1, 20, 1858, 867.0, 14080.0
RoomsGreedy, 500, 1, 20, 285, 256.0, 498.0
Rooms, 600, 1, 20, 546, 1107.0, 1828.0
RoomsSA, 600, 1, 20, 1664, 1052.0, 18527.0
RoomsGreedy, 600, 1, 20, 385, 308.0, 596.0
Rooms, 700, 1, 20, 528, 1274.0, 1479.0
RoomsSA, 700, 1, 20, 1117, 1214.0, 9976.0
RoomsGreedy, 700, 1, 20, 410, 357.0, 696.0
Rooms, 800, 1, 20, 588, 1443.0, 2168.0
RoomsSA, 800, 1, 20, 1764, 1414.0, 18575.0
RoomsGreedy, 800, 1, 20, 822, 418.0, 799.0
Rooms, 900, 1, 20, 599, 1611.0, 1869.0
RoomsSA, 900, 1, 20, 837, 1530.0, 5418.0
RoomsGreedy, 900, 1, 20, 975, 466.0, 898.0
Rooms, 1000, 1, 20, 610, 1798.0, 2164.0
RoomsSA, 1000, 1, 20, 1911, 1667.0, 18595.0
RoomsGreedy, 1000, 1, 20, 1050, 511.0, 994.0
Rooms, 1100, 1, 20, 682, 2057.0, 3005.0
RoomsSA, 1100, 1, 20, 1335, 1990.0, 11925.0
RoomsGreedy, 1100, 1, 20, 1183, 558.0, 1099.0
Rooms, 1200, 1, 20, 704, 2231.0, 2674.0
RoomsSA, 1200, 1, 20, 2686, 2112.0, 18609.0
RoomsGreedy, 1200, 1, 20, 1145, 608.0, 1195.0
Rooms, 1300, 1, 20, 764, 2256.0, 3600.0
RoomsSA, 1300, 1, 20, 1107, 2212.0, 7826.0
RoomsGreedy, 1300, 1, 20, 1620, 660.0, 1298.0
Rooms, 1400, 1, 20, 704, 2520.0, 2442.0
RoomsSA, 1400, 1, 20, 1697, 2406.0, 13507.0
RoomsGreedy, 1400, 1, 20, 1869, 712.0, 1399.0
Rooms, 1500, 1, 20, 1231, 2654.0, 3123.0
RoomsSA, 1500, 1, 20, 918, 2552.0, 5747.0
RoomsGreedy, 1500, 1, 20, 2561, 764.0, 1497.0
Rooms, 1600, 1, 20, 832, 2846.0, 3849.0
RoomsSA, 1600, 1, 20, 2301, 2724.0, 18584.0
RoomsGreedy, 1600, 1, 20, 2899, 806.0, 1597.0
Rooms, 1700, 1, 20, 807, 2997.0, 3009.0
RoomsSA, 1700, 1, 20, 1132, 2848.0, 6166.0
RoomsGreedy, 1700, 1, 20, 3429, 861.0, 1697.0
Rooms, 1800, 1, 20, 901, 3220.0, 4019.0
RoomsSA, 1800, 1, 20, 1295, 3057.0, 8761.0
RoomsGreedy, 1800, 1, 20, 3735, 916.0, 1797.0
Rooms, 1900, 1, 20, 863, 3371.0, 3450.0
RoomsSA, 1900, 1, 20, 2407, 3200.0, 18589.0
RoomsGreedy, 1900, 1, 20, 3692, 961.0, 1896.0
Rooms, 2000, 1, 20, 1029, 3564.0, 4886.0
RoomsSA, 2000, 1, 20, 1850, 3432.0, 13272.0
RoomsGreedy, 2000, 1, 20, 4127, 1007.0, 1998.0
Rooms, 2100, 1, 20, 897, 3963.0, 3433.0
RoomsSA, 2100, 1, 20, 2346, 3671.0, 18552.0
RoomsGreedy, 2100, 1, 20, 4661, 1069.0, 2097.0
Rooms, 2200, 1, 20, 981, 3889.0, 4062.0
RoomsSA, 2200, 1, 20, 2448, 3914.0, 18601.0
RoomsGreedy, 2200, 1, 20, 4509, 1108.0, 2193.0
Rooms, 2300, 1, 20, 966, 4295.0, 3335.0
RoomsSA, 2300, 1, 20, 2455, 4016.0, 18606.0
RoomsGreedy, 2300, 1, 20, 4952, 1162.0, 2295.0
Rooms, 2400, 1, 20, 1134, 4318.0, 5018.0
RoomsSA, 2400, 1, 20, 2411, 4096.0, 15419.0
RoomsGreedy, 2400, 1, 20, 5456, 1209.0, 2395.0
Rooms, 2500, 1, 20, 1245, 4351.0, 5733.0
RoomsSA, 2500, 1, 20, 2595, 4256.0, 18607.0
RoomsGreedy, 2500, 1, 20, 5638, 1258.0, 2497.0
Rooms, 2600, 1, 20, 1231, 4785.0, 5411.0
RoomsSA, 2600, 1, 20, 2845, 4409.0, 18545.0
RoomsGreedy, 2600, 1, 20, 5848, 1313.0, 2595.0
Rooms, 2700, 1, 20, 1348, 4801.0, 6348.0
RoomsSA, 2700, 1, 20, 2692, 4552.0, 18606.0
RoomsGreedy, 2700, 1, 20, 6439, 1372.0, 2691.0
Rooms, 2800, 1, 20, 1336, 5157.0, 5768.0
RoomsSA, 2800, 1, 20, 2743, 4831.0, 18593.0
RoomsGreedy, 2800, 1, 20, 6618, 1406.0, 2799.0
Rooms, 2900, 1, 20, 1445, 5192.0, 6084.0
RoomsSA, 2900, 1, 20, 2859, 5018.0, 18545.0
RoomsGreedy, 2900, 1, 20, 7315, 1460.0, 2892.0
Rooms, 3000, 1, 20, 1338, 5614.0, 4570.0
RoomsSA, 3000, 1, 20, 3002, 5140.0, 18144.0
RoomsGreedy, 3000, 1, 20, 7807, 1508.0, 2998.0
Rooms, 3100, 1, 20, 1508, 5648.0, 6072.0
RoomsSA, 3100, 1, 20, 2898, 5324.0, 18519.0
RoomsGreedy, 3100, 1, 20, 8290, 1554.0, 3098.0
Rooms, 3200, 1, 20, 1595, 5748.0, 6886.0
RoomsSA, 3200, 1, 20, 2989, 5449.0, 18573.0
RoomsGreedy, 3200, 1, 20, 8769, 1614.0, 3197.0
Rooms, 3300, 1, 20, 1639, 5905.0, 6889.0
RoomsSA, 3300, 1, 20, 3331, 5623.0, 18589.0
RoomsGreedy, 3300, 1, 20, 8792, 1665.0, 3297.0
Rooms, 3400, 1, 20, 1688, 6062.0, 7104.0
RoomsSA, 3400, 1, 20, 3277, 5878.0, 18483.0
RoomsGreedy, 3400, 1, 20, 9498, 1712.0, 3399.0
Rooms, 3500, 1, 20, 1734, 6329.0, 7352.0
RoomsSA, 3500, 1, 20, 3278, 6059.0, 18604.0
RoomsGreedy, 3500, 1, 20, 10363, 1760.0, 3497.0
Rooms, 3600, 1, 20, 1622, 6771.0, 5865.0
RoomsSA, 3600, 1, 20, 3511, 6332.0, 18593.0
RoomsGreedy, 3600, 1, 20, 10724, 1812.0, 3597.0
Rooms, 3700, 1, 20, 1868, 6750.0, 8185.0
RoomsSA, 3700, 1, 20, 3285, 6367.0, 18604.0
RoomsGreedy, 3700, 1, 20, 11066, 1854.0, 3695.0
Rooms, 3800, 1, 20, 1899, 6605.0, 7878.0
RoomsSA, 3800, 1, 20, 3509, 6610.0, 18615.0
RoomsGreedy, 3800, 1, 20, 11820, 1915.0, 3797.0
Rooms, 3900, 1, 20, 1864, 7150.0, 7355.0
RoomsSA, 3900, 1, 20, 3656, 6947.0, 18598.0
RoomsGreedy, 3900, 1, 20, 12107, 1962.0, 3894.0
Rooms, 4000, 1, 20, 2043, 7122.0, 7940.0
RoomsSA, 4000, 1, 20, 3538, 6778.0, 18538.0
RoomsGreedy, 4000, 1, 20, 12993, 2007.0, 3996.0
Rooms, 4100, 1, 20, 1907, 7499.0, 7264.0
RoomsSA, 4100, 1, 20, 2941, 7264.0, 14755.0
RoomsGreedy, 4100, 1, 20, 13274, 2063.0, 4098.0
Rooms, 4200, 1, 20, 2067, 7749.0, 6760.0
RoomsSA, 4200, 1, 20, 3665, 7112.0, 18603.0
RoomsGreedy, 4200, 1, 20, 14295, 2104.0, 4197.0
Rooms, 4300, 1, 20, 1842, 7977.0, 5967.0
RoomsSA, 4300, 1, 20, 3781, 7509.0, 18541.0
RoomsGreedy, 4300, 1, 20, 14333, 2159.0, 4299.0
Rooms, 4400, 1, 20, 1695, 8012.0, 8383.0
RoomsSA, 4400, 1, 20, 3683, 7744.0, 18650.0
RoomsGreedy, 4400, 1, 20, 14441, 2209.0, 4398.0
Rooms, 4500, 1, 20, 2481, 8213.0, 9828.0
RoomsSA, 4500, 1, 20, 4014, 7878.0, 18609.0
RoomsGreedy, 4500, 1, 20, 15843, 2256.0, 4495.0
Rooms, 4600, 1, 20, 2381, 8451.0, 8223.0
RoomsSA, 4600, 1, 20, 3753, 7963.0, 18579.0
RoomsGreedy, 4600, 1, 20, 17252, 2308.0, 4598.0
Rooms, 4700, 1, 20, 2723, 8596.0, 8748.0
RoomsSA, 4700, 1, 20, 3270, 8205.0, 13536.0
RoomsGreedy, 4700, 1, 20, 16966, 2356.0, 4697.0
Rooms, 4800, 1, 20, 1784, 8570.0, 9816.0
