Rooms, 100, 1, 20, 434, 150.0, 245.0
RoomsSA, 100, 1, 20, 150, 148.0, 324.0
RoomsGreedy, 100, 1, 20, 30, 58.0, 95.0
Rooms, 200, 1, 20, 425, 335.0, 604.0
RoomsSA, 200, 1, 20, 183, 335.0, 604.0
RoomsGreedy, 200, 1, 20, 95, 115.0, 197.0
Rooms, 300, 1, 20, 450, 563.0, 608.0
RoomsSA, 300, 1, 20, 168, 557.0, 608.0
RoomsGreedy, 300, 1, 20, 118, 156.0, 295.0
Rooms, 400, 1, 20, 488, 755.0, 1016.0
RoomsSA, 400, 1, 20, 195, 753.0, 1016.0
RoomsGreedy, 400, 1, 20, 191, 208.0, 398.0
Rooms, 500, 1, 20, 493, 895.0, 1009.0
RoomsSA, 500, 1, 20, 226, 900.0, 1009.0
RoomsGreedy, 500, 1, 20, 446, 256.0, 498.0
Rooms, 600, 1, 20, 531, 1121.0, 1265.0
RoomsSA, 600, 1, 20, 269, 1114.0, 1265.0
RoomsGreedy, 600, 1, 20, 385, 308.0, 596.0
Rooms, 700, 1, 20, 519, 1274.0, 1379.0
RoomsSA, 700, 1, 20, 289, 1277.0, 1379.0
RoomsGreedy, 700, 1, 20, 516, 357.0, 696.0
Rooms, 800, 1, 20, 528, 1503.0, 1069.0
RoomsSA, 800, 1, 20, 233, 1505.0, 1069.0
RoomsGreedy, 800, 1, 20, 652, 418.0, 799.0
Rooms, 900, 1, 20, 585, 1621.0, 1503.0
RoomsSA, 900, 1, 20, 283, 1635.0, 1204.0
RoomsGreedy, 900, 1, 20, 875, 466.0, 898.0
Rooms, 1000, 1, 20, 600, 1870.0, 1257.0
RoomsSA, 1000, 1, 20, 275, 1870.0, 1257.0
RoomsGreedy, 1000, 1, 20, 990, 511.0, 994.0
Rooms, 1100, 1, 20, 624, 2102.0, 1843.0
RoomsSA, 1100, 1, 20, 407, 2105.0, 1843.0
RoomsGreedy, 1100, 1, 20, 1285, 558.0, 1099.0
Rooms, 1200, 1, 20, 651, 2237.0, 1933.0
RoomsSA, 1200, 1, 20, 448, 2238.0, 1933.0
RoomsGreedy, 1200, 1, 20, 1396, 608.0, 1195.0
Rooms, 1300, 1, 20, 664, 2312.0, 2233.0
RoomsSA, 1300, 1, 20, 356, 2312.0, 2233.0
RoomsGreedy, 1300, 1, 20, 2434, 660.0, 1298.0
Rooms, 1400, 1, 20, 702, 2520.0, 2342.0
RoomsSA, 1400, 1, 20, 406, 2522.0, 2342.0
RoomsGreedy, 1400, 1, 20, 2434, 712.0, 1399.0
Rooms, 1500, 1, 20, 677, 2764.0, 2528.0
RoomsSA, 1500, 1, 20, 333, 2745.0, 2129.0
RoomsGreedy, 1500, 1, 20, 1710, 764.0, 1497.0
Rooms, 1600, 1, 20, 709, 2919.0, 2309.0
RoomsSA, 1600, 1, 20, 412, 2923.0, 2309.0
RoomsGreedy, 1600, 1, 20, 2437, 806.0, 1597.0
Rooms, 1700, 1, 20, 778, 3025.0, 2464.0
RoomsSA, 1700, 1, 20, 455, 3019.0, 2464.0
RoomsGreedy, 1700, 1, 20, 3312, 861.0, 1697.0
Rooms, 1800, 1, 20, 760, 3349.0, 2246.0
RoomsSA, 1800, 1, 20, 482, 3347.0, 2246.0
RoomsGreedy, 1800, 1, 20, 3410, 916.0, 1797.0
Rooms, 1900, 1, 20, 1266, 3472.0, 2354.0
RoomsSA, 1900, 1, 20, 539, 3542.0, 2605.0
RoomsGreedy, 1900, 1, 20, 3735, 961.0, 1896.0
Rooms, 2000, 1, 20, 889, 3754.0, 2691.0
RoomsSA, 2000, 1, 20, 546, 3871.0, 1827.0
RoomsGreedy, 2000, 1, 20, 4150, 1007.0, 1998.0
Rooms, 2100, 1, 20, 894, 3999.0, 2841.0
RoomsSA, 2100, 1, 20, 473, 4008.0, 2841.0
RoomsGreedy, 2100, 1, 20, 3304, 1069.0, 2097.0
Rooms, 2200, 1, 20, 1001, 3921.0, 3705.0
RoomsSA, 2200, 1, 20, 605, 4186.0, 2623.0
RoomsGreedy, 2200, 1, 20, 4786, 1108.0, 2193.0
Rooms, 2300, 1, 20, 988, 4187.0, 3331.0
RoomsSA, 2300, 1, 20, 651, 4301.0, 3235.0
RoomsGreedy, 2300, 1, 20, 5056, 1162.0, 2295.0
Rooms, 2400, 1, 20, 962, 4440.0, 2854.0
RoomsSA, 2400, 1, 20, 726, 4429.0, 3390.0
RoomsGreedy, 2400, 1, 20, 5266, 1209.0, 2395.0
Rooms, 2500, 1, 20, 1021, 4712.0, 2886.0
RoomsSA, 2500, 1, 20, 779, 4458.0, 3770.0
